magazine,title,date,identifier,archive_url
Cosmopolitan,Cosmopolitan 1918-09: Vol 65 Iss 4,1918-09-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1918-09_65_4,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1918-09_65_4
Cosmopolitan,Cosmopolitan 1918-11: Vol 65 Iss 6,1918-11-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1918-11_65_6,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1918-11_65_6
Cosmopolitan,Cosmopolitan 1919-01: Vol 66 Iss 2,1919-01-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1919-01_66_2,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1919-01_66_2
Cosmopolitan,Cosmopolitan 1919-06: Vol 67 Iss 1,1919-06-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1919-06_67_1,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1919-06_67_1
Cosmopolitan,Cosmopolitan 1919-09: Vol 67 Iss 4,1919-09-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1919-09_67_4,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1919-09_67_4
Cosmopolitan,Cosmopolitan 1919-10: Vol 67 Iss 5,1919-10-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1919-10_67_5,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1919-10_67_5
Cosmopolitan,Cosmopolitan 1919-11: Vol 67 Iss 6,1919-11-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1919-11_67_6,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1919-11_67_6
Cosmopolitan,Cosmopolitan 1919-12: Vol 68 Iss 1,1919-12-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1919-12_68_1,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1919-12_68_1
Cosmopolitan,Cosmopolitan 1920-03: Vol 68 Iss 3,1920-03-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1920-03_68_3,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1920-03_68_3
Cosmopolitan,Cosmopolitan 1920-06: Vol 68 Iss 6,1920-06-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1920-06_68_6,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1920-06_68_6
Cosmopolitan,Cosmopolitan 1920-07: Vol 69 Iss 1,1920-07-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1920-07_69_1,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1920-07_69_1
Cosmopolitan,Cosmopolitan 1920-08: Vol 69 Iss 2,1920-08-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1920-08_69_2,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1920-08_69_2
Cosmopolitan,Cosmopolitan 1920-09: Vol 69 Iss 3,1920-09-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1920-09_69_3,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1920-09_69_3
Cosmopolitan,Cosmopolitan 1920-12: Vol 69 Iss 6,1920-12-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1920-12_69_6,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1920-12_69_6
Cosmopolitan,"American justice and humanity, as seen from the cosmopolitan point of view",1921-01-01T00:00:00Z,cu31924023242286,https://archive.org/details/cu31924023242286
Cosmopolitan,Cosmopolitan 1921-02: Vol 70 Iss 2,1921-02-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1921-02_70_2,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1921-02_70_2
Cosmopolitan,Cosmopolitan 1921-05: Vol 70 Iss 5,1921-05-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1921-05_70_5,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1921-05_70_5
Cosmopolitan,Cosmopolitan 1921-09: Vol 71 Iss 3,1921-09-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1921-09_71_3,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1921-09_71_3
Cosmopolitan,Cosmopolitan 1921-10: Vol 71 Iss 4,1921-10-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1921-10_71_4,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1921-10_71_4
Cosmopolitan,Cosmopolitan 1921-11: Vol 71 Iss 5,1921-11-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1921-11_71_5,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1921-11_71_5
Cosmopolitan,Cosmopolitan 1922-02: Vol 72 Iss 2,1922-02-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1922-02_72_2,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1922-02_72_2
Cosmopolitan,Cosmopolitan 1922-03: Vol 72 Iss 3,1922-03-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1922-03_72_3,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1922-03_72_3
Cosmopolitan,Cosmopolitan 1922-04: Vol 72 Iss 4,1922-04-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1922-04_72_4,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1922-04_72_4
Cosmopolitan,Cosmopolitan 1922-05: Vol 72 Iss 5,1922-05-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1922-05_72_5,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1922-05_72_5
Cosmopolitan,Cosmopolitan 1922-06: Vol 72 Iss 6,1922-06-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1922-06_72_6,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1922-06_72_6
Cosmopolitan,Cosmopolitan 1922-07: Vol 73 Iss 1,1922-07-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1922-07_73_1,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1922-07_73_1
Cosmopolitan,Cosmopolitan 1922-10: Vol 73 Iss 4,1922-10-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1922-10_73_4,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1922-10_73_4
Cosmopolitan,Cosmopolitan 1923-03: Vol 74 Iss 3,1923-03-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1923-03_74_3,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1923-03_74_3
Cosmopolitan,Cosmopolitan 1923-06: Vol 74 Iss 6,1923-06-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1923-06_74_6,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1923-06_74_6
Cosmopolitan,Cosmopolitan 1923-08: Vol 75 Iss 2,1923-08-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1923-08_75_2,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1923-08_75_2
Cosmopolitan,Cosmopolitan 1923-09: Vol 75 Iss 3,1923-09-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1923-09_75_3,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1923-09_75_3
Cosmopolitan,Cosmopolitan 1924-02: Vol 76 Iss 2,1924-02-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1924-02_76_2,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1924-02_76_2
Cosmopolitan,Cosmopolitan 1924-03: Vol 76 Iss 3,1924-03-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1924-03_76_3,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1924-03_76_3
Cosmopolitan,Cosmopolitan 1924-05: Vol 76 Iss 5,1924-05-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1924-05_76_5,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1924-05_76_5
Cosmopolitan,Cosmopolitan 1924-12: Vol 77 Iss 6,1924-12-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1924-12_77_6,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1924-12_77_6
Cosmopolitan,Cosmopolitan 1925-01: Vol 78 Iss 1,1925-01-01T00:00:00Z,sim_cosmopolitan_cosmopolitan_1925-01_78_1,https://archive.org/details/sim_cosmopolitan_cosmopolitan_1925-01_78_1
Cosmopolitan,Cosmopolitan 1925-03: Vol 78 Iss 3,1925-03-01T00:00:00Z,sim_cosmopolitan_1925-03_78_3,https://archive.org/details/sim_cosmopolitan_1925-03_78_3
Cosmopolitan,Cosmopolitan 1925-04: Vol 78 Iss 4,1925-04-01T00:00:00Z,sim_cosmopolitan_1925-04_78_4,https://archive.org/details/sim_cosmopolitan_1925-04_78_4
Cosmopolitan,Cosmopolitan 1925-08: Vol 79 Iss 2,1925-08-01T00:00:00Z,sim_cosmopolitan_1925-08_79_2,https://archive.org/details/sim_cosmopolitan_1925-08_79_2
Cosmopolitan,Cosmopolitan 1926-03: Vol 80 Iss 3,1926-03-01T00:00:00Z,sim_cosmopolitan_1926-03_80_3,https://archive.org/details/sim_cosmopolitan_1926-03_80_3
Cosmopolitan,The Establishment of a Cosmopolitan Hostel / കോസ്മോപൊളിറ്റന്‍ ഹോസ്റ്റല്‍ ആരംഭിക്കുന്നതിനെ സംബന്ധിച്ച്,1926-03-09T00:00:00Z,keralalegislativeassembly.proceedings.1201594,https://archive.org/details/keralalegislativeassembly.proceedings.1201594
Cosmopolitan,The Establishment of a Cosmopolitan Hostel / കോസ്മോപൊളിറ്റന്‍ ഹോസ്റ്റല്‍ സ്ഥാപിക്കുന്നത് സംബന്ധിച്ച്,1926-03-10T00:00:00Z,keralalegislativeassembly.proceedings.1201489,https://archive.org/details/keralalegislativeassembly.proceedings.1201489
Cosmopolitan,Cosmopolitan 1926-04: Vol 80 Iss 4,1926-04-01T00:00:00Z,sim_cosmopolitan_1926-04_80_4,https://archive.org/details/sim_cosmopolitan_1926-04_80_4
Cosmopolitan,Cosmopolitan 1926-06: Vol 80 Iss 6,1926-06-01T00:00:00Z,sim_cosmopolitan_1926-06_80_6,https://archive.org/details/sim_cosmopolitan_1926-06_80_6
Cosmopolitan,Cosmopolitan 1926-08: Vol 81 Iss 2,1926-08-01T00:00:00Z,sim_cosmopolitan_1926-08_81_2,https://archive.org/details/sim_cosmopolitan_1926-08_81_2
Cosmopolitan,Cosmopolitan 1926-09: Vol 81 Iss 3,1926-09-01T00:00:00Z,sim_cosmopolitan_1926-09_81_3,https://archive.org/details/sim_cosmopolitan_1926-09_81_3
Cosmopolitan,Cosmopolitan 1927-03: Vol 82 Iss 3,1927-03-01T00:00:00Z,sim_cosmopolitan_1927-03_82_3,https://archive.org/details/sim_cosmopolitan_1927-03_82_3
Cosmopolitan,Cosmopolitan 1927-04: Vol 82 Iss 4,1927-04-01T00:00:00Z,sim_cosmopolitan_1927-04_82_4,https://archive.org/details/sim_cosmopolitan_1927-04_82_4
Cosmopolitan,Cosmopolitan 1927-07: Vol 83 Iss 1,1927-07-01T00:00:00Z,sim_cosmopolitan_1927-07_83_1,https://archive.org/details/sim_cosmopolitan_1927-07_83_1
Cosmopolitan,Cosmopolitan 1927-09: Vol 83 Iss 3,1927-09-01T00:00:00Z,sim_cosmopolitan_1927-09_83_3,https://archive.org/details/sim_cosmopolitan_1927-09_83_3
Cosmopolitan,Cosmopolitan 1927-10: Vol 83 Iss 4,1927-10-01T00:00:00Z,sim_cosmopolitan_1927-10_83_4,https://archive.org/details/sim_cosmopolitan_1927-10_83_4
Cosmopolitan,Cosmopolitan 1928-01: Vol 84 Iss 1,1928-01-01T00:00:00Z,sim_cosmopolitan_1928-01_84_1,https://archive.org/details/sim_cosmopolitan_1928-01_84_1
Cosmopolitan,Cosmopolitan 1928-05: Vol 84 Iss 5,1928-05-01T00:00:00Z,sim_cosmopolitan_1928-05_84_5,https://archive.org/details/sim_cosmopolitan_1928-05_84_5
Cosmopolitan,Cosmopolitan 1929-01: Vol 86 Iss 1,1929-01-01T00:00:00Z,sim_cosmopolitan_1929-01_86_1,https://archive.org/details/sim_cosmopolitan_1929-01_86_1
Cosmopolitan,"Twenty-Five Selected Stories of O. O. McIntyre. With an introduction by Ray Long, Editor of Cosmopolitan.",1929-01-01T00:00:00Z,twentyfiveselect0000oomc,https://archive.org/details/twentyfiveselect0000oomc
Cosmopolitan,Cosmopolitan Hostal at Ernakulam / എറണാകുളത്തെ കോസ്മോപൊളിറ്റന്‍ ഹോസ്റ്റല്‍,1929-04-10T00:00:00Z,keralalegislativeassembly.proceedings.1227394,https://archive.org/details/keralalegislativeassembly.proceedings.1227394
Cosmopolitan,Cosmopolitan 1929-07: Vol 87 Iss 1,1929-07-01T00:00:00Z,sim_cosmopolitan_1929-07_87_1,https://archive.org/details/sim_cosmopolitan_1929-07_87_1
Cosmopolitan,Cosmopolitan 1929-10: Vol 87 Iss 4,1929-10-01T00:00:00Z,sim_cosmopolitan_1929-10_87_4,https://archive.org/details/sim_cosmopolitan_1929-10_87_4
Cosmopolitan,Cosmopolitan 1930-01: Vol 88 Iss 1,1930-01-01T00:00:00Z,sim_cosmopolitan_1930-01_88_1,https://archive.org/details/sim_cosmopolitan_1930-01_88_1
Cosmopolitan,Cosmopolitan 1930-02: Vol 88 Iss 2,1930-02-01T00:00:00Z,sim_cosmopolitan_1930-02_88_2,https://archive.org/details/sim_cosmopolitan_1930-02_88_2
Cosmopolitan,Cosmopolitan 1930-03: Vol 88 Iss 3,1930-03-01T00:00:00Z,sim_cosmopolitan_1930-03_88_3,https://archive.org/details/sim_cosmopolitan_1930-03_88_3
Cosmopolitan,Cosmopolitan 1930-04: Vol 88 Iss 4,1930-04-01T00:00:00Z,sim_cosmopolitan_1930-04_88_4,https://archive.org/details/sim_cosmopolitan_1930-04_88_4
Cosmopolitan,Cosmopolitan 1930-05: Vol 88 Iss 5,1930-05-01T00:00:00Z,sim_cosmopolitan_1930-05_88_5,https://archive.org/details/sim_cosmopolitan_1930-05_88_5
Cosmopolitan,Cosmopolitan 1930-08: Vol 89 Iss 2,1930-08-01T00:00:00Z,sim_cosmopolitan_1930-08_89_2,https://archive.org/details/sim_cosmopolitan_1930-08_89_2
Cosmopolitan,Cosmopolitan 1930-09: Vol 89 Iss 3,1930-09-01T00:00:00Z,sim_cosmopolitan_1930-09_89_3,https://archive.org/details/sim_cosmopolitan_1930-09_89_3
Cosmopolitan,Cosmopolitan 1930-11: Vol 89 Iss 5,1930-11-01T00:00:00Z,sim_cosmopolitan_1930-11_89_5,https://archive.org/details/sim_cosmopolitan_1930-11_89_5
Cosmopolitan,Cosmopolitan 1930-12: Vol 89 Iss 6,1930-12-01T00:00:00Z,sim_cosmopolitan_1930-12_89_6,https://archive.org/details/sim_cosmopolitan_1930-12_89_6
Cosmopolitan,Cosmopolitan Hostel / കോസ്മോപൊളിറ്റന്‍ ഹോസ്റ്റല്‍,1930-12-03T00:00:00Z,keralalegislativeassembly.proceedings.1225968,https://archive.org/details/keralalegislativeassembly.proceedings.1225968
Cosmopolitan,Cosmopolitan Hostel / കോസ്മോപൊളിറ്റന്‍ ഹോസ്റ്റല്‍,1930-12-05T00:00:00Z,keralalegislativeassembly.proceedings.1226164,https://archive.org/details/keralalegislativeassembly.proceedings.1226164
Cosmopolitan,Grant in aid Chalakkudi Cosmopolitan Reading Club / ചാലക്കുടിയിലെ കോസ്മോപൊളിറ്റന്‍ റീഡിംഗ് ക്ലബിനുള്ള സഹായധനം,1936-07-29T00:00:00Z,keralalegislativeassembly.proceedings.1275317,https://archive.org/details/keralalegislativeassembly.proceedings.1275317
Cosmopolitan,Grant-In-aid-Chalakkudi Cosmopolitan Reading Club / ചാലക്കുടിയിലെ കോസ്മോപൊളിറ്റന്‍ വായനാ ക്ലബുകള്‍ക്കുള്ള സഹായ ധനം,1936-11-25T00:00:00Z,keralalegislativeassembly.proceedings.1276030,https://archive.org/details/keralalegislativeassembly.proceedings.1276030
Cosmopolitan,Grant - Chalakkudi Cosmopolitan Club / ചാലക്കുടി കോസ്മോപൊളിറ്റന്‍ ക്ലബിലെ ഗ്രാന്‍റ്,1937-01-21T00:00:00Z,keralalegislativeassembly.proceedings.1275697,https://archive.org/details/keralalegislativeassembly.proceedings.1275697
Cosmopolitan,America Which I Have Never Seen Interests me Most in this Cosmopolitan World of Today. 1938-04,1938-04-01T00:00:00Z,per_virginia-woolf-manuscripts_1938-04,https://archive.org/details/per_virginia-woolf-manuscripts_1938-04
Cosmopolitan,cosmopolitan cookery,1945-01-01T00:00:00Z,cosmopolitancook0000unse,https://archive.org/details/cosmopolitancook0000unse
Cosmopolitan,Spic and span the greatest name in glads / [Cosmopolitan Glad Gardens].,1946-01-01T00:00:00Z,CAT31368287,https://archive.org/details/CAT31368287
Cosmopolitan,Fall 1947 quantity prices / Cosmopolitan Glad Gardens.,1947-01-01T00:00:00Z,CAT31368285,https://archive.org/details/CAT31368285
Cosmopolitan,Gladiolus : king of flowers / Cosmopolitan Glad Gardens.,1949-01-01T00:00:00Z,CAT31382665,https://archive.org/details/CAT31382665
Cosmopolitan,Cosmopolitan glads are money makers / Cosmopolitan Glad Gardens.,1951-01-01T00:00:00Z,CAT31390923,https://archive.org/details/CAT31390923
Cosmopolitan,"Cosmopolitan Glad Gardens : ""famous the world over"".",1952-01-01T00:00:00Z,CAT31395702,https://archive.org/details/CAT31395702
Cosmopolitan,CIA Reading Room cia-rdp82-00046r000400160004-6: THE INSTITUTE OF FOREIGN TRADE; ANTI-COSMOPOLITAN CAMPAIGN IN 1948,1954-10-08T00:00:00Z,cia-readingroom-document-cia-rdp82-00046r000400160004-6,https://archive.org/details/cia-readingroom-document-cia-rdp82-00046r000400160004-6
Cosmopolitan,"For your garden, the exciting new all-America award-winning glads / Cosmopolitan Glad Gardens.",1956-01-01T00:00:00Z,CAT31414947,https://archive.org/details/CAT31414947
Cosmopolitan,"Introducing the new members of the growing all-America gladiolus family / All America Gladiolus Selections, Inc., Cosmopolitan Glad Gardens.",1957-01-01T00:00:00Z,CAT31418554,https://archive.org/details/CAT31418554
Cosmopolitan,christisanity and cosmopolitan civilization,1966-01-01T00:00:00Z,christisanitycos0000fran,https://archive.org/details/christisanitycos0000fran
Cosmopolitan,The relationship of local-cosmopolitan role orientation to organizational characteristics of schools,1968-01-01T00:00:00Z,Eddy1968,https://archive.org/details/Eddy1968
Cosmopolitan,A cosmopolitan actor david garrick and his french friends,1969-01-01T00:00:00Z,cosmopolitanacto0000fran_r1q0,https://archive.org/details/cosmopolitanacto0000fran_r1q0
Cosmopolitan,Cosmopolitan crimes : foreign rivals of Sherlock Holmes,1972-01-01T00:00:00Z,cosmopolitancrim00hugh,https://archive.org/details/cosmopolitancrim00hugh
Cosmopolitan,Dispersl in a cosmopolitan butterfly species (Pieris rapae) having a open population structure,1972-01-01T00:00:00Z,biostor-273429,https://archive.org/details/biostor-273429
Cosmopolitan,,1972-07,,https://babel.hathitrust.org/cgi/pt?id=pst.000020200633
Cosmopolitan,More rivals of Sherlock Holmes : cosmopolitan crimes,1973-01-01T00:00:00Z,morerivalsofsher0000unse,https://archive.org/details/morerivalsofsher0000unse
Cosmopolitan,"The report of an inquiry made into matters concerning establishment, operation and failure of the Cosmopolitan Life Assurance Company and PAP Holdings Ltd",1974-01-01T00:00:00Z,reportofinquirym00kera,https://archive.org/details/reportofinquirym00kera
Cosmopolitan,A Study of Humor Initiated by Cosmopolitan and Locals in an Urban University.,1974-04-01T00:00:00Z,micro_IA41153109_0339,https://archive.org/details/micro_IA41153109_0339
Cosmopolitan,ERIC ED099909: A Study of Humor Initiated by Cosmopolitan and Locals in an Urban University.,1974-04-01T00:00:00Z,ERIC_ED099909,https://archive.org/details/ERIC_ED099909
Cosmopolitan,ERIC ED094577: The Cosmopolitan School or So What Else Isn't New?,1974-08-23T00:00:00Z,ERIC_ED094577,https://archive.org/details/ERIC_ED094577
Cosmopolitan,"Anastasia v. Cosmopolitan National Bank of Chicago, 424 U.S. 928 (1976) (No. 75-891)",1976-01-01T00:00:00Z,micro_IA40385608_1847,https://archive.org/details/micro_IA40385608_1847
Cosmopolitan,Delius : portrait of a cosmopolitan,1976-01-01T00:00:00Z,deliusportraitof0000palm,https://archive.org/details/deliusportraitof0000palm
Cosmopolitan,The distribution of the cosmopolitan genus Anax Leach and its probable origin (Anisoptera: Aeshnidae),1978-01-01T00:00:00Z,odonatologica-7-115-121,https://archive.org/details/odonatologica-7-115-121
Cosmopolitan,TRS-80 Manual: MultiDOS (1981)(Cosmopolitan Electronics Corporation),1981-01-01T00:00:00Z,MultiDOS_1981_Cosmopolitan_Electronics_Corporation,https://archive.org/details/MultiDOS_1981_Cosmopolitan_Electronics_Corporation
Cosmopolitan,"Cosmopolitan Broadcasting Corp. v. Federal Communications Commission, 454 U.S. 1143 (1982) (No. 81-601)",1982-01-01T00:00:00Z,micro_IA40385008_0437,https://archive.org/details/micro_IA40385008_0437
Cosmopolitan,TRS-80 Manual: MultiDOS (1982)(Cosmopolitan Electronics Corporation),1982-01-01T00:00:00Z,MultiDOS_1982_Cosmopolitan_Electronics_Corporation,https://archive.org/details/MultiDOS_1982_Cosmopolitan_Electronics_Corporation
Cosmopolitan,TRS-80 Manual: MultiDOS (1982)(Cosmopolitan Electronics Corporation)[a],1982-01-01T00:00:00Z,MultiDOS_1982_Cosmopolitan_Electronics_Corporation_a,https://archive.org/details/MultiDOS_1982_Cosmopolitan_Electronics_Corporation_a
Cosmopolitan,"Begassat v. Cosmopolitan National Bank of Chicago, 459 U.S. 1207 (1983) (No. 82-1061)",1983-01-01T00:00:00Z,micro_IA40385010_0162,https://archive.org/details/micro_IA40385010_0162
Cosmopolitan,"Leone v. Cosmopolitan Shipping Co., 464 U.S. 895 (1983) (No. 83-316)",1983-01-01T00:00:00Z,micro_IA40385011_0316,https://archive.org/details/micro_IA40385011_0316
Cosmopolitan,NEW SYNONYMIES AND NEW RECORDS OF SOME COSMOPOLITAN SPECIES OF THE GENUS TETRAGNATHA (ARANEAE : TETRAGNATHIDAE),1983-01-01T00:00:00Z,esakia-20-069-080,https://archive.org/details/esakia-20-069-080
Cosmopolitan,TRS-80 Manual: Zeus (1983)(Cosmopolitan Electronics Corporation),1983-01-01T00:00:00Z,Zeus_1983_Cosmopolitan_Electronics_Corporation,https://archive.org/details/Zeus_1983_Cosmopolitan_Electronics_Corporation
Cosmopolitan,Revista Cosmopolitan Romania 2017.04,1983-12-13T00:00:00Z,revista-cosmopolitan-romania-2017.04,https://archive.org/details/revista-cosmopolitan-romania-2017.04
Cosmopolitan,TRS-80 Manual: MultiDOS (1984)(Cosmopolitan Electronics Corporation),1984-01-01T00:00:00Z,MultiDOS_1984_Cosmopolitan_Electronics_Corporation,https://archive.org/details/MultiDOS_1984_Cosmopolitan_Electronics_Corporation
Cosmopolitan,Le rapport Cosmopolitan,1985-01-01T00:00:00Z,lerapportcosmopo0000wolf,https://archive.org/details/lerapportcosmopo0000wolf
Cosmopolitan,Cosmopolitan Culture,1987-01-01T00:00:00Z,cosmopolitancult0000bonn,https://archive.org/details/cosmopolitancult0000bonn
Cosmopolitan,Houses for footpath dwellers in cosmopolitan cities (10-Mar-1989),1989-03-10T00:00:00Z,rsdebate.nic.in.270093,https://archive.org/details/rsdebate.nic.in.270093
Cosmopolitan,Cosmopolitan Short Cuts to Looking Good,1990-07-05T00:00:00Z,cosmopolitanshor0000chri,https://archive.org/details/cosmopolitanshor0000chri
Cosmopolitan,The cosmopolitan world of Henry James : an intertextual study,1991-01-01T00:00:00Z,cosmopolitanworl0000tint,https://archive.org/details/cosmopolitanworl0000tint
Cosmopolitan,Helen Gurley Brown : the queen of Cosmopolitan,1992-01-01T00:00:00Z,helengurleybrown0000falk,https://archive.org/details/helengurleybrown0000falk
Cosmopolitan,"Cosmopolitan in Denmark, and other poems about the Danes",1995-01-01T00:00:00Z,cosmopolitaninde0000ande,https://archive.org/details/cosmopolitaninde0000ande
Cosmopolitan,Democracy and the global order : from the modern state to cosmopolitan governance,1995-01-01T00:00:00Z,democracyglobalo0000held_y5y1,https://archive.org/details/democracyglobalo0000held_y5y1
Cosmopolitan,Social trust : toward a cosmopolitan society,1995-01-01T00:00:00Z,socialtrusttowar0000earl,https://archive.org/details/socialtrusttowar0000earl
Cosmopolitan,Dwight MacDonald and the politics circle : the challenge of cosmopolitan democracy,1996-01-01T00:00:00Z,dwightmacdonaldp0000sumn,https://archive.org/details/dwightmacdonaldp0000sumn
Cosmopolitan,,1997,,http://books.google.com/books?id=dJRcuPiZPMAC&dq=%22Cosmopolitan%22+magazine
Cosmopolitan,Cosmopolitan : the complete bedside astrologer,1997-01-01T00:00:00Z,cosmopolitancomp00mode,https://archive.org/details/cosmopolitancomp00mode
Cosmopolitan,Perpetual peace : essays on Kant's cosmopolitan ideal,1997-01-01T00:00:00Z,perpetualpeacees0000unse,https://archive.org/details/perpetualpeacees0000unse
Cosmopolitan,Re-imagining political community : studies in cosmopolitan democracy,1998-01-01T00:00:00Z,reimaginingpolit00arch,https://archive.org/details/reimaginingpolit00arch
Cosmopolitan,"Cosmopolitan bedside quiz book : get the real deal on the inner you, the secret him, the truth about your friends, and everything else you ever wanted to know about love, life, and lust",1999-01-01T00:00:00Z,cosmopolitanbeds0000sear,https://archive.org/details/cosmopolitanbeds0000sear
Cosmopolitan,Cosmopolitan criticism : Oscar Wilde's philosophy of art,1999-01-01T00:00:00Z,cosmopolitancrit0000unse,https://archive.org/details/cosmopolitancrit0000unse
Cosmopolitan,Avant-Guide London: Insiders' Guide for Cosmopolitan Travelers (Avant-Guide),1999-12-01T00:00:00Z,avantguidelondon0000danl,https://archive.org/details/avantguidelondon0000danl
Cosmopolitan,The cosmopolitan self : George Herbert Mead and continental philosophy,2001-01-01T00:00:00Z,cosmopolitanself00mitc,https://archive.org/details/cosmopolitanself00mitc
Cosmopolitan,Cosmopolitan justice,2002-01-01T00:00:00Z,cosmopolitanjust0000moel,https://archive.org/details/cosmopolitanjust0000moel
Cosmopolitan,World poverty and human rights : cosmopolitan responsibilities and reforms,2002-01-01T00:00:00Z,worldpovertyhuma0000pogg,https://archive.org/details/worldpovertyhuma0000pogg
Cosmopolitan,"John White Alexander and the construction of national identity : cosmopolitan American art, 1880-1915",2003-01-01T00:00:00Z,johnwhitealexand0000moor,https://archive.org/details/johnwhitealexand0000moor
Cosmopolitan,"The return of cosmopolitan capital : globalization, the state, and war",2003-01-01T00:00:00Z,returnofcosmopol0000harr,https://archive.org/details/returnofcosmopol0000harr
Cosmopolitan,COSMOPOLITAN WORLD OF JESUS: NEW FINDINGS FROM ARCHAEOLOGY,2004-01-01T00:00:00Z,cosmopolitanworl0000thie,https://archive.org/details/cosmopolitanworl0000thie
Cosmopolitan,Cosmopolitan : a bartender's life,2004-01-01T00:00:00Z,cosmopolitanbart0000cecc,https://archive.org/details/cosmopolitanbart0000cecc
Cosmopolitan,After the cosmopolitan? : multicultural cities and the future of racism,2005-01-01T00:00:00Z,aftercosmopolita0000keit,https://archive.org/details/aftercosmopolita0000keit
Cosmopolitan,Cosmopolitan style : modernism beyond the nation,2006-01-01T00:00:00Z,cosmopolitanstyl0000walk,https://archive.org/details/cosmopolitanstyl0000walk
Cosmopolitan,Cosmopolitan urbanism,2006-01-01T00:00:00Z,cosmopolitanurba0000unse,https://archive.org/details/cosmopolitanurba0000unse
Cosmopolitan,Guru English : South Asian religion in a cosmopolitan language,2006-01-01T00:00:00Z,guruenglishsouth0000arav,https://archive.org/details/guruenglishsouth0000arav
Cosmopolitan,Cosmopolitan Ireland : globalisation and quality of life,2007-01-01T00:00:00Z,cosmopolitanirel0000kuhl,https://archive.org/details/cosmopolitanirel0000kuhl
Cosmopolitan,Cosmopolitan Twain,2008-01-01T00:00:00Z,cosmopolitantwai00unse,https://archive.org/details/cosmopolitantwai00unse
