rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
68,Alfie,Dionne Warwick,5062.5506,5062.5506,0,15,17,0,9,1967-04-08,1967-07-29
69,Snoopy Vs. The Red Baron,The Royal Guardsmen,5058.7059,4983.7059,75,2,9,6,8,1967-01-07,1967-03-04
70,I've Been Lonely Too Long,The Young Rascals,5043.3341,5043.3341,0,16,14,0,9,1967-01-28,1967-04-29
71,Sock It To Me-Baby!,Mitch Ryder And The Detroit Wheels,4993.2524,4978.2524,15,6,11,4,9,1967-02-04,1967-04-15
72,Gimme Some Lovin',The Spencer Davis Group,4890.4225,4875.4225,15,7,12,3,9,1967-01-07,1967-03-25
73,Boogaloo Down Broadway,The Fantastic Johnny C,4882.5561,4867.5561,15,7,13,3,9,1967-10-07,1967-12-30
74,98.6,Keith,4869.5228,4854.5228,15,7,10,3,9,1967-01-07,1967-03-11
75,I Never Loved A Man (The Way I Love You),Aretha Franklin,4868.9375,4853.9375,15,9,11,2,9,1967-03-04,1967-05-13
76,I Can See For Miles,The Who,4865.6947,4850.6947,15,9,11,3,9,1967-10-14,1967-12-23
77,Bernadette,Four Tops,4861.6185,4821.6185,40,4,10,5,8,1967-03-11,1967-05-13
78,She'd Rather Be With Me,The Turtles,4859.7468,4784.7468,75,3,11,4,8,1967-05-13,1967-07-22
79,Let's Live For Today,The Grass Roots,4835.9058,4820.9058,15,8,12,3,9,1967-05-13,1967-07-29
80,Funky Broadway,Wilson Pickett,4822.9042,4807.9042,15,8,12,3,9,1967-08-05,1967-10-21
81,Close Your Eyes,Peaches,4814.2426,4799.2426,15,8,12,3,9,1967-03-25,1967-06-10
82,Let It Out (Let It All Hang Out),The Hombres,4781.7336,4781.7336,0,12,13,0,10,1967-09-16,1967-12-09
83,California Nights,Lesley Gore,4763.3172,4763.3172,0,16,14,0,9,1967-02-04,1967-05-06
84,Little Ole Man (Uptight-Everything's Alright),Bill Cosby,4729.2042,4689.2042,40,4,11,3,8,1967-09-02,1967-11-11
85,Friday On My Mind,The Easybeats,4727.2141,4727.2141,0,16,14,0,8,1967-03-18,1967-06-17
86,The Beat Goes On,Sonny,4701.3359,4686.3359,15,6,11,4,8,1967-01-14,1967-03-25
87,Cold Sweat - Part 1,James Brown And The Famous Flames,4669.2301,4654.2301,15,7,12,3,8,1967-07-15,1967-09-30
88,Soul Finger,Bar-kays,4658.3400,4658.3400,0,17,15,0,9,1967-05-20,1967-08-26
89,White Rabbit,Jefferson Airplane,4616.4526,4601.4526,15,8,10,2,9,1967-06-24,1967-08-26
90,"Girl, You'll Be A Woman Soon",Neil Diamond,4517.1469,4502.1469,15,10,11,1,8,1967-04-08,1967-06-17
91,Here Comes My Baby,The Tremeloes,4478.4816,4478.4816,0,13,12,0,8,1967-04-08,1967-06-24
92,Here We Go Again,Ray Charles,4473.2505,4473.2505,0,15,12,0,9,1967-05-20,1967-08-05
93,I Dig Rock And Roll Music,"Peter, Paul",4448.6805,4433.6805,15,9,11,2,8,1967-08-19,1967-10-28
94,I Had Too Much To Dream (Last Night),The Electric Prunes,4420.9037,4420.9037,0,11,10,0,8,1967-01-07,1967-03-11
95,I Take It Back,Sandy Posey,4403.4670,4403.4670,0,12,12,0,8,1967-06-10,1967-08-26
96,Society's Child (Baby I've Been Thinking),Janis Ian,4391.9929,4391.9929,0,14,12,0,8,1967-05-27,1967-08-12
97,Daydream Believer,The Monkees,4373.8155,4253.8155,120,1,7,6,7,1967-11-18,1967-12-30
98,Don't Sleep In The Subway,Petula Clark,4349.3824,4309.3824,40,5,10,3,7,1967-06-03,1967-08-05
99,Ain't No Mountain High Enough,Marvin Gaye,4346.4382,4346.4382,0,19,12,0,9,1967-05-13,1967-07-29
100,All I Need,The Temptations,4309.4548,4294.4548,15,8,10,3,8,1967-04-29,1967-07-01
