rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
38,You've Made Me So Very Happy,"Blood, Sweat",6419.8422,6344.8422,75,2,13,6,11,1969-03-01,1969-05-24
39,Love (Can Make You Happy),Mercy,6419.6963,6344.6963,75,2,13,6,10,1969-04-12,1969-07-05
40,Little Woman,Bobby Sherman,6412.3377,6337.3377,75,3,13,7,11,1969-08-23,1969-11-15
41,"Baby, I Love You",Andy Kim,6402.4254,6387.4254,15,9,16,4,12,1969-05-24,1969-09-06
42,Only The Strong Survive,Jerry Butler,6397.1524,6357.1524,40,4,13,6,12,1969-03-01,1969-05-24
43,Time Of The Season,The Zombies,6385.0539,6310.0539,75,3,13,6,11,1969-02-08,1969-05-03
44,Good Morning Starshine,Oliver,6384.3498,6309.3498,75,3,13,6,11,1969-05-24,1969-08-16
45,"Baby, Baby Don't Cry",Smokey Robinson,6252.2844,6237.2844,15,8,14,2,11,1969-01-04,1969-04-05
46,Smile A Little Smile For Me,The Flying Machine,6151.3823,6111.3823,40,5,13,4,11,1969-10-04,1969-12-27
47,These Eyes,The Guess Who,6131.6955,6116.6955,15,6,14,5,11,1969-04-05,1969-07-05
48,Put A Little Love In Your Heart,Jackie Deshannon,6029.0673,5989.0673,40,4,14,6,10,1969-06-28,1969-09-27
49,And When I Die,"Blood, Sweat",5989.8457,5914.8457,75,2,11,7,10,1969-10-18,1969-12-27
50,Traces,Classics Iv,5975.2447,5900.2447,75,2,12,4,10,1969-02-08,1969-04-26
51,Hurt So Bad,The Lettermen,5929.8015,5929.8015,0,12,21,0,10,1969-05-31,1969-10-18
52,Indian Giver,1910 Fruitgum Co,5906.7034,5866.7034,40,5,13,4,11,1969-01-25,1969-04-19
53,Galveston,Glen Campbell,5864.1566,5824.1566,40,4,12,6,10,1969-03-01,1969-05-17
54,"Run Away Child, Running Wild",The Temptations,5835.8081,5820.8081,15,6,12,4,11,1969-02-15,1969-05-03
55,Take A Letter Maria,R.b. Greaves,5778.9206,5703.9206,75,2,11,7,10,1969-10-18,1969-12-27
56,Lay Lady Lay,Bob Dylan,5776.7701,5761.7701,15,7,14,3,11,1969-07-12,1969-10-11
57,Atlantis,Donovan,5775.0915,5760.0915,15,7,13,4,10,1969-04-05,1969-06-28
58,This Magic Moment,Jay,5742.4073,5727.4073,15,6,13,4,10,1969-01-04,1969-03-29
59,I've Gotta Be Me,Sammy Davis Jr,5684.4328,5684.4328,0,11,13,0,11,1969-01-04,1969-03-29
60,Can I Change My Mind,Tyrone Davis,5681.5923,5641.5923,40,5,11,3,11,1969-01-04,1969-03-15
61,I'd Wait A Million Years,The Grass Roots,5636.0159,5636.0159,0,15,15,0,10,1969-07-05,1969-10-11
62,Do Your Thing,The Watts 103rd Street Rhythm Band,5612.9443,5612.9443,0,11,17,0,10,1969-02-01,1969-05-24
63,This Girl's In Love With You,Dionne Warwick,5574.9537,5559.9537,15,7,12,3,11,1969-02-01,1969-04-19
64,More Today Than Yesterday,Spiral Starecase,5571.6776,5571.6776,0,12,15,0,11,1969-04-05,1969-07-12
65,Worst That Could Happen,Brooklyn Bridge,5551.3688,5476.3688,75,3,10,7,10,1969-01-04,1969-03-08
66,Gitarzan,Ray Stevens,5527.0219,5512.0219,15,8,13,3,10,1969-04-05,1969-06-28
67,Na Na Hey Hey Kiss Him Goodbye,Steam,5517.8325,5397.8325,120,1,11,6,8,1969-10-18,1969-12-27
68,"Baby, I'm For Real",The Originals,5497.4753,5497.4753,0,14,14,0,11,1969-09-27,1969-12-27
69,I Heard It Through The Grapevine,Marvin Gaye,5471.3135,5351.3135,120,1,9,7,9,1969-01-04,1969-03-01
70,Time Is Tight,Booker T,5442.4716,5427.4716,15,6,13,3,10,1969-03-15,1969-06-07
71,Mother Popcorn (You Got To Have A Mother For Me) Part 1,James Brown,5408.0665,5408.0665,0,11,12,0,10,1969-06-14,1969-08-30
72,Color Him Father,The Winstons,5395.0148,5380.0148,15,7,13,3,10,1969-05-24,1969-08-16
73,Twenty-Five Miles,Edwin Starr,5322.3731,5307.3731,15,6,14,3,9,1969-02-15,1969-05-17
74,I'm Gonna Make You Love Me,The Supremes,5314.2954,5239.2954,75,2,9,7,9,1969-01-04,1969-03-01
75,Black Pearl,"Sonny Charles And The Checkmates, Ltd",5259.1293,5259.1293,0,13,13,0,10,1969-05-10,1969-08-02
76,Everybody's Talkin',Nilsson,5142.2711,5127.2711,15,6,12,2,9,1969-08-16,1969-11-01
77,That's The Way Love Is,Marvin Gaye,5130.3525,5115.3525,15,7,12,1,9,1969-08-23,1969-11-08
78,Hawaii Five-O,The Ventures,5092.9017,5052.9017,40,4,14,3,9,1969-03-08,1969-06-07
79,Backfield In Motion,Mel And Tim,5063.1124,5048.1124,15,10,11,1,8,1969-10-18,1969-12-27
80,The Chokin' Kind,Joe Simon,5053.4904,5053.4904,0,13,12,0,11,1969-03-22,1969-06-07
81,The Boxer,Simon,5021.1210,5006.1210,15,7,10,4,9,1969-04-12,1969-06-14
82,Tracy,The Cuff Links,4994.7621,4979.7621,15,9,12,3,9,1969-09-13,1969-11-29
83,"Oh, What A Night",The Dells,4967.4384,4952.4384,15,10,11,2,10,1969-08-16,1969-10-25
84,"Ruby, Don't Take Your Love To Town",Kenny Rogers,4964.6969,4949.6969,15,6,13,3,9,1969-06-07,1969-08-30
85,You Showed Me,The Turtles,4960.6933,4945.6933,15,6,12,3,9,1969-01-04,1969-03-22
86,This Girl Is A Woman Now,Gary Puckett And The Union Gap,4947.6115,4932.6115,15,9,11,1,9,1969-08-23,1969-11-01
87,Polk Salad Annie,Tony Joe White,4936.3084,4921.3084,15,8,12,1,8,1969-07-05,1969-09-20
88,Things I'd Like To Say,New Colony Six,4933.7954,4933.7954,0,16,15,0,9,1969-01-04,1969-04-12
89,"Yester-Me, Yester-You, Yesterday",Stevie Wonder,4931.5859,4916.5859,15,7,11,5,9,1969-10-18,1969-12-27
90,Leaving On A Jet Plane,"Peter, Paul",4920.1624,4800.1624,120,1,10,5,8,1969-10-25,1969-12-27
91,Oh Happy Day,The Edwin Hawkins' Singers,4919.0748,4879.0748,40,4,10,4,9,1969-04-26,1969-06-28
92,Games People Play,Joe South,4916.2662,4916.2662,0,12,12,0,9,1969-01-11,1969-03-29
93,I'm Gonna Make You Mine,Lou Christie,4904.2079,4889.2079,15,10,12,1,9,1969-08-23,1969-11-08
94,It's Getting Better,Mama Cass,4879.1341,4879.1341,0,30,19,0,7,1969-06-07,1969-10-11
95,Hooked On A Feeling,B.j. Thomas,4850.8133,4810.8133,40,5,9,5,9,1969-01-04,1969-03-01
96,Hang 'Em High,Booker T,4827.0076,4812.0076,15,9,10,2,10,1969-01-04,1969-03-08
97,Cherry Hill Park,Billy Joe Royal,4691.3418,4691.3418,0,15,13,0,9,1969-10-04,1969-12-27
98,Ramblin' Gamblin' Man,Bob Seger System,4675.8669,4675.8669,0,17,12,0,9,1969-01-04,1969-03-22
99,My Whole World Ended (The Moment You Left Me),David Ruffin,4659.6171,4644.6171,15,9,10,2,9,1969-02-15,1969-04-19
100,Eli's Coming,Three Dog Night,4640.8385,4625.8385,15,10,10,2,8,1969-10-25,1969-12-27
