rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
22,You'll Never Find Another Love Like Mine,Lou Rawls,8687.7158,8612.7158,75,2,21,8,13,1976-06-05,1976-10-23
23,Dream Weaver,Gary Wright,8498.9071,8423.9071,75,2,20,8,14,1976-01-03,1976-05-15
24,Afternoon Delight,Starland Vocal Band,8492.2301,8372.2301,120,1,20,8,14,1976-05-08,1976-09-18
25,Moonlight Feels Right,Starbuck,8421.0450,8346.0450,75,3,22,4,14,1976-04-17,1976-09-11
26,You Should Be Dancing,Bee Gees,8414.6488,8294.6488,120,1,20,7,12,1976-07-03,1976-11-13
27,Lonely Night (angel Face),Captain,8413.8216,8338.8216,75,3,19,8,13,1976-01-24,1976-05-29
28,Take It To The Limit,Eagles,8383.7548,8343.7548,40,4,21,5,14,1976-01-03,1976-05-22
29,Sweet Love,Commodores,8380.0265,8340.0265,40,5,22,4,14,1976-01-03,1976-05-29
30,Disco Lady,Johnnie Taylor,8268.9507,8148.9507,120,1,19,8,13,1976-02-07,1976-06-12
31,Only Sixteen,Dr. Hook,8184.2901,8169.2901,15,6,22,3,14,1976-01-03,1976-05-29
32,Love Hangover,Diana Ross,8164.1452,8044.1452,120,1,18,9,13,1976-04-03,1976-07-31
33,She's Gone,Daryl Hall undefined John Oates,8121.0659,8106.0659,15,7,20,5,16,1976-07-24,1976-12-04
34,The Wreck Of The Edmund Fitzgerald,Gordon Lightfoot,8099.3926,8024.3926,75,2,18,6,13,1976-08-28,1976-12-25
35,All By Myself,Eric Carmen,8064.5271,7989.5271,75,2,17,6,14,1976-01-03,1976-04-24
36,A Little Bit More,Dr. Hook,7977.2297,7977.2297,0,11,24,0,14,1976-06-19,1976-11-27
37,Rock'n Me,Steve Miller,7899.9650,7779.9650,120,1,18,5,14,1976-08-14,1976-12-11
38,Golden Years,David Bowie,7888.9493,7873.9493,15,10,18,2,16,1976-01-03,1976-05-01
39,Let Your Love Flow,The Bellamy Brothers,7825.2890,7705.2890,120,1,19,7,12,1976-01-31,1976-06-05
40,Shannon,Henry Gross,7806.2337,7791.2337,15,6,20,6,13,1976-02-28,1976-07-10
41,Devil Woman,Cliff Richard,7775.5775,7760.5775,15,6,22,5,12,1976-07-03,1976-11-27
42,Sweet Thing,Rufus,7730.5088,7690.5088,40,5,21,4,12,1976-01-03,1976-05-22
43,Magic Man,Heart,7714.4939,7699.4939,15,9,23,2,14,1976-07-17,1976-12-18
44,You Are The Woman,Firefall,7661.3431,7646.3431,15,9,19,3,14,1976-08-21,1976-12-25
45,Love Hurts,Nazareth,7658.9013,7643.9013,15,8,17,3,14,1976-01-03,1976-04-24
46,Show Me The Way,Peter Frampton,7631.0601,7616.0601,15,6,18,5,14,1976-02-21,1976-06-19
47,Turn The Beat Around,Vicki Sue Robinson,7628.5079,7613.5079,15,10,25,2,13,1976-04-10,1976-09-25
48,Love So Right,Bee Gees,7600.5673,7525.5673,75,3,15,8,13,1976-09-18,1976-12-25
49,Beth/Detroit Rock City,Kiss,7549.3333,7534.3333,15,7,17,3,13,1976-09-04,1976-12-25
50,Fooled Around And Fell In Love,Elvin Bishop,7455.5295,7380.5295,75,3,17,6,12,1976-03-06,1976-06-26
51,50 Ways To Leave Your Lover,Paul Simon,7433.7148,7313.7148,120,1,15,6,13,1976-01-03,1976-04-10
52,The Rubberband Man,The Spinners,7391.4023,7316.4023,75,2,16,7,13,1976-09-11,1976-12-25
53,Nadia's Theme (The Young And The Restless),Barry Devorzon And Perry Botikin Jr,7387.1072,7372.1072,15,8,18,4,13,1976-08-28,1976-12-25
54,Theme From S.W.A.T.,Rhythm Heritage,7384.2018,7264.2018,120,1,17,6,12,1976-01-03,1976-04-24
55,Say You Love Me,Fleetwood Mac,7266.0299,7266.0299,0,11,19,0,13,1976-07-03,1976-11-06
56,Deep Purple,Donny,7263.8849,7263.8849,0,14,20,0,13,1976-01-03,1976-05-15
57,Shop Around,Captain,7220.6433,7180.6433,40,4,16,7,12,1976-05-01,1976-08-14
58,Dream On,Aerosmith,7218.6229,7203.6229,15,6,20,4,11,1976-01-10,1976-05-22
59,I'll Be Good To You,The Brothers Johnson,7216.4983,7141.4983,75,3,17,7,12,1976-05-01,1976-08-21
60,Muskrat Love,Captain,7196.3376,7156.3376,40,4,14,8,12,1976-09-25,1976-12-25
61,Rock And Roll Music,The Beach Boys,7170.9379,7130.9379,40,5,17,6,13,1976-06-05,1976-09-25
62,Let 'em In,Wings,7151.1860,7076.1860,75,3,16,7,11,1976-07-03,1976-10-16
63,Still The One,Orleans,7080.6680,7040.6680,40,5,18,4,12,1976-07-31,1976-11-27
64,(Don't Fear) The Reaper,Blue Oyster Cult,7061.9577,7061.9577,0,12,20,0,14,1976-07-31,1976-12-11
65,Welcome Back,John Sebastian,6977.8624,6857.8624,120,1,14,7,11,1976-03-27,1976-06-26
66,Love To Love You Baby,Donna Summer,6954.8464,6879.8464,75,2,14,7,12,1976-01-03,1976-04-03
67,You Sexy Thing,Hot Chocolate,6756.2284,6681.2284,75,3,12,8,11,1976-01-03,1976-03-20
68,More Than A Feeling,Boston,6602.3487,6562.3487,40,5,15,5,11,1976-09-18,1976-12-25
69,Tonight's The Night (Gonna Be Alright),Rod Stewart,6593.6378,6473.6378,120,1,13,8,10,1976-10-02,1976-12-25
70,Summer,War,6556.3518,6541.3518,15,7,16,4,12,1976-07-10,1976-10-23
71,This Masquerade,George Benson,6537.8722,6522.8722,15,10,19,2,11,1976-06-12,1976-10-16
72,Getaway,"Earth, Wind",6533.4130,6533.4130,0,12,19,0,12,1976-07-17,1976-11-20
73,I Write The Songs,Barry Manilow,6489.1902,6369.1902,120,1,13,8,10,1976-01-03,1976-03-27
74,Got To Get You Into My Life,The Beatles,6472.1360,6457.1360,15,7,16,5,11,1976-06-12,1976-09-25
75,Heaven Must Be Missing An Angel (part 1),Tavares,6438.4680,6438.4680,0,15,21,0,11,1976-06-05,1976-10-23
76,Wham Bam (Shang-A-Lang),Silver,6355.1475,6355.1475,0,16,21,0,12,1976-06-19,1976-11-06
77,Rhiannon (Will You Ever Win),Fleetwood Mac,6278.9184,6278.9184,0,11,18,0,11,1976-03-06,1976-07-03
78,I'm Easy,Keith Carradine,6278.8517,6278.8517,0,17,19,0,12,1976-05-08,1976-09-11
79,Let Her In,John Travolta,6221.3815,6206.3815,15,10,20,1,10,1976-05-01,1976-09-11
80,With Your Love,Jefferson Starship,6183.5994,6183.5994,0,12,17,0,11,1976-07-24,1976-11-13
81,Fanny (Be Tender With My Love),Bee Gees,6152.5682,6152.5682,0,12,15,0,12,1976-01-03,1976-04-10
82,Just To Be Close To You,Commodores,6136.7022,6121.7022,15,7,15,4,11,1976-09-18,1976-12-25
83,The Best Disco In Town,The Ritchie Family,6120.0108,6120.0108,0,17,18,0,11,1976-08-28,1976-12-25
84,That'll Be The Day,Linda Ronstadt,6112.6154,6112.6154,0,11,16,0,11,1976-08-21,1976-12-04
85,You Don't Have To Be A Star (To Be In My Show),Marilyn Mccoo,6068.4489,5993.4489,75,2,16,4,10,1976-09-11,1976-12-25
86,You're My Best Friend,Queen,5958.1489,5958.1489,0,16,16,0,11,1976-05-22,1976-09-04
87,I Only Want To Be With You,Bay City Rollers,5939.6180,5939.6180,0,12,16,0,12,1976-09-04,1976-12-18
88,Fernando,Abba,5886.3689,5886.3689,0,13,16,0,11,1976-09-04,1976-12-18
89,Money Honey,Bay City Rollers,5855.7539,5840.7539,15,9,15,2,11,1976-02-07,1976-05-15
90,The Boys Are Back In Town,Thin Lizzy,5766.5685,5766.5685,0,12,17,0,9,1976-05-15,1976-09-04
91,"Baby, I Love Your Way",Peter Frampton,5760.3275,5760.3275,0,12,16,0,11,1976-06-26,1976-10-09
92,Tryin' To Get The Feeling Again,Barry Manilow,5752.0335,5737.0335,15,10,15,2,10,1976-03-20,1976-06-26
93,Happy Days,Pratt,5695.3371,5655.3371,40,5,14,5,10,1976-04-03,1976-07-03
94,Junk Food Junkie,Larry Groce,5667.6940,5652.6940,15,9,15,2,9,1976-01-10,1976-04-17
95,Who'd She Coo?,Ohio Players,5664.6226,5664.6226,0,18,17,0,10,1976-06-26,1976-10-16
96,Young Hearts Run Free,Candi Staton,5566.0127,5566.0127,0,20,16,0,11,1976-05-29,1976-09-11
97,Tear The Roof Off The Sucker (Give Up The Funk),Parliament,5552.6256,5552.6256,0,15,17,0,10,1976-05-15,1976-09-04
98,Do You Feel Like We Do,Peter Frampton,5525.3545,5510.3545,15,10,15,2,10,1976-09-18,1976-12-25
99,Take The Money And Run,Steve Miller,5490.7655,5490.7655,0,11,16,0,9,1976-05-08,1976-08-21
100,I Never Cry,Alice Cooper,5485.7034,5485.7034,0,13,20,0,9,1976-07-03,1976-12-25
