rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
63,Gimme The Light,Sean Paul,7474.5198,7459.5198,15,7,35,6,12,2002-05-04,2002-12-28
64,Rainy Dayz,Mary J. Blige,7468.7352,7468.7352,0,12,20,0,14,2002-03-30,2002-08-10
65,Get The Party Started,P!nk,7396.8475,7356.8475,40,4,14,8,13,2002-01-05,2002-04-06
66,Underneath Your Clothes,Shakira,7392.4144,7377.4144,15,9,20,1,13,2002-03-16,2002-07-27
67,7 Days,Craig David,7341.0878,7326.0878,15,10,16,1,14,2002-01-05,2002-04-20
68,The Whole World,Outkast,7281.4479,7281.4479,0,19,18,0,15,2002-01-05,2002-05-04
69,I Care 4 U,Aaliyah,7204.4864,7204.4864,0,16,19,0,14,2002-08-24,2002-12-28
70,"Whenever, Wherever",Shakira,7097.0880,7082.0880,15,6,14,5,13,2002-01-05,2002-04-06
71,A Moment Like This,Kelly Clarkson,6975.6102,6855.6102,120,1,15,7,11,2002-09-21,2002-12-28
72,Somebody Like You,Keith Urban,6963.1991,6963.1991,0,23,20,0,14,2002-08-17,2002-12-28
73,Sk8er Boi,Avril Lavigne,6956.9564,6941.9564,15,10,16,1,13,2002-09-14,2002-12-28
74,The Game Of Love,Santana,6913.7362,6873.7362,40,5,13,9,12,2002-10-05,2002-12-28
75,What About Us?,Brandy,6894.6166,6879.6166,15,7,18,5,11,2002-01-26,2002-05-25
76,The Good Stuff,Kenny Chesney,6830.9803,6830.9803,0,22,20,0,12,2002-06-08,2002-10-19
77,dontchange,Musiq,6547.9445,6547.9445,0,17,17,0,12,2002-09-07,2002-12-28
78,Superman (It's Not Easy),Five For Fighting,6522.6901,6522.6901,0,14,17,0,13,2002-01-05,2002-04-27
79,Jenny From The Block,Jennifer Lopez,6389.3007,6314.3007,75,3,12,6,11,2002-10-12,2002-12-28
80,Here Is Gone,Goo Goo Dolls,6371.7435,6371.7435,0,18,20,0,10,2002-03-23,2002-08-03
81,Days Go By,Dirty Vegas,6255.8660,6255.8660,0,14,20,0,9,2002-05-11,2002-09-21
82,Drive (For Daddy Gene),Alan Jackson,5941.6806,5941.6806,0,28,20,0,11,2002-03-16,2002-07-27
83,Anything,Jaheim,5924.8242,5924.8242,0,28,20,0,9,2002-02-23,2002-07-06
84,No More Drama,Mary J. Blige,5864.7988,5864.7988,0,15,17,0,9,2002-01-05,2002-04-27
85,Po' Folks,Nappy Roots,5831.2794,5831.2794,0,21,23,0,11,2002-07-20,2002-12-21
86,Beautiful Mess,Diamond Rio,5716.0063,5716.0063,0,28,20,0,9,2002-08-10,2002-12-21
87,Living And Living Well,George Strait,5674.3764,5674.3764,0,27,20,0,8,2002-04-06,2002-08-17
88,Landslide,Dixie Chicks,5626.5425,5626.5425,0,13,15,0,9,2002-09-21,2002-12-28
89,Butterflies,Michael Jackson,5610.8144,5610.8144,0,14,13,0,11,2002-01-05,2002-03-30
90,A New Day Has Come,Celine Dion,5606.1531,5606.1531,0,22,20,0,9,2002-03-02,2002-07-13
91,Roll Out (My Business),Ludacris,5559.3011,5559.3011,0,17,13,0,12,2002-01-05,2002-03-30
92,Full Moon,Brandy,5520.9030,5520.9030,0,18,20,0,10,2002-05-04,2002-09-21
93,My List,Toby Keith,5520.2569,5520.2569,0,26,20,0,9,2002-02-16,2002-06-29
94,A Woman's Worth,Alicia Keys,5499.6536,5484.6536,15,7,10,7,10,2002-01-05,2002-03-09
95,When The Last Time,Clipse,5448.4716,5448.4716,0,19,16,0,11,2002-09-14,2002-12-28
96,Hands Clean,Alanis Morissette,5438.1014,5438.1014,0,23,20,0,10,2002-02-02,2002-06-15
97,Don't Mess With My Man,Nivea,5406.8020,5391.8020,15,8,21,3,7,2002-08-10,2002-12-28
98,Die Another Day,Madonna,5390.7204,5375.7204,15,8,11,4,10,2002-10-19,2002-12-28
99,Uh Huh,B2k,5385.1353,5385.1353,0,37,22,0,6,2002-01-05,2002-06-01
100,By The Way,Red Hot Chili Peppers,5323.9030,5323.9030,0,34,20,0,6,2002-06-15,2002-10-26
